0,170.0,1.0,0.5
1,171.0,1.0,0.5
2,173.0,1.0,0.5
3,174.0,0.2,0.5
4,174.45,0.2,0.5
5,174.77,0.0,0.5
6,175.62,0.0,0.5
7,176.88,0.0,0.5
8,177.33,0.0,0.5
9,177.59,0.0,0.5
10,178.06,0.0,0.5
11,179.03,0.0,0.5
12,183.43,0.0,0.5
13,183.63,0.0,0.5
14,183.99,0.0,0.5
15,184.42,0.0,0.5
16,184.76,0.0,0.5
17,185.0,0.0,0.5
18,185.45,0.1,0.5
19,185.78,0.1,0.5
20,186.08,0.1,0.5
21,186.5,0.1,0.5
22,186.73,0.0,0.5
23,188.93,0.0,0.5
24,189.04,0.0,0.5
25,189.39,0.0,0.5
26,192.0,0.0,0.5
27,192.0,0.0,0.5
28,192.0,0.0,0.5
29,193.0,0.0,0.5
30,194.0,0.0,0.5
31,194.0,0.0,0.5
32,195.47,0.0,0.5
33,195.63,0.0,0.5
34,195.68,0.0,0.5
35,195.51,0.0,0.5
36,196.15,0.0,0.5
37,196.89,0.0,0.5
38,196.77,0.0,0.5
39,196.65,0.0,0.5
40,197.26,0.0,0.5
41,198.07,0.175,0.5
42,197.58,0.175,0.5
43,198.54,0.175,0.5
44,198.74,0.175,0.5
45,198.24,0.175,0.5
46,199.13,0.175,0.5
47,199.49,0.175,0.5
48,199.13,0.175,0.5
49,199.3,0.0,0.5
50,199.89,0.0,0.5
51,199.65,0.0,0.5
52,199.53,0.0,0.5
53,199.92,0.0,0.5
54,200.85,0.0,0.5
55,200.52,0.0,0.5
56,200.59,0.0,0.5
57,201.04,0.0,0.5
58,201.11,0.0,0.5
59,201.33,0.0,0.5
60,201.5,0.0,0.5
61,201.01,0.0,0.5
62,202.02,0.0,0.5
63,202.31,0.0,0.5
64,201.61,0.0,0.5
65,202.6,0.0,0.5
66,202.78,0.0,0.5
67,202.65,0.0,0.5
68,202.87,0.0,0.5
69,203.41,0.0,0.5
70,203.65,0.0,0.5
71,203.36,0.0,0.5
72,204.27,0.0,0.5
73,203.65,0.0,0.5
74,204.27,0.0,0.5
75,204.47,0.0,0.5
76,205.36,0.0,0.5
77,205.92,0.0,0.5
78,205.59,0.0,0.5
79,205.99,0.0,0.5
80,206.3,0.0,0.5
81,206.85,0.0,0.5
82,206.85,0.0,0.5
83,207.12,0.0,0.5
84,207.75,0.0,0.5
85,207.73,0.0,0.5
86,208.41,0.0,0.5
87,208.39,0.0,0.5
88,209.0,0.0,0.5
89,209.2,0.0,0.5
90,209.0,0.0,0.5
91,209.73,0.125,0.5
92,209.84,0.15,0.5
93,210.09,0.15,0.5
94,210.55,0.0,0.5
95,210.44,0.125,0.5
96,211.47,0.125,0.5
97,210.56,0.125,0.5
98,211.92,0.125,0.5
99,211.4,0.125,0.5
100,211.57,0.15,0.5
101,211.95,0.15,0.5
102,211.83,0.0,0.5
103,212.84,0.1,0.5
104,212.13,0.125,0.5
105,212.96,0.125,0.5
106,212.79,0.125,0.5
107,212.93,0.125,0.5
108,212.62,0.15,0.5
109,213.41,0.15,0.5
110,213.11,0.0,0.5
111,213.23,0.0,0.5
112,213.72,0.0,0.5
113,213.03,0.0,0.5
114,213.95,0.0,0.5
115,213.71,0.0,0.5
116,213.71,0.0,0.5
117,214.5,0.0,0.5
118,214.0,0.0,0.5
119,213.93,0.0,0.5
120,214.32,0.0,0.5
121,213.76,0.0,0.5
122,214.61,0.0,0.5
123,214.37,0.0,0.5
124,214.19,0.0,0.5
125,214.31,0.0,0.5
126,214.0,0.0,0.5
127,214.0,0.0,0.5
128,215.0,0.0,0.5
129,215.0,0.0,0.5
130,214.0,0.0,0.5
131,215.0,0.0,0.5
132,215.0,0.0,0.5
133,215.0,0.0,0.5
134,216.0,0.0,0.5
135,215.0,0.0,0.5
136,215.0,0.0,0.5
137,217.0,0.0,0.5
138,217.0,0.0,0.5
139,216.0,0.0,0.5
140,217.0,0.0,0.5
141,217.76,0.0,0.5
142,217.0,0.0,0.5
143,217.0,0.0,0.5
144,218.0,0.0,0.5
145,218.0,0.0,0.5
146,217.0,0.0,0.5
147,218.0,0.0,0.5
148,218.0,0.0,0.5
149,218.87,0.0,0.5
150,219.0,0.0,0.5
151,219.0,0.05,0.5
152,220.0,0.075,0.5
153,220.0,0.075,0.5
154,221.0,0.075,0.5
155,221.0,0.075,0.5
156,221.58,0.175,0.5
157,221.15,0.075,0.5
158,222.28,0.175,0.5
159,222.54,0.175,0.5
160,222.97,0.175,0.5
161,223.02,0.0,0.5
162,223.07,0.0,0.5
163,222.98,0.0,0.5
164,222.9,0.0,0.5
165,223.32,0.0,0.5
166,223.9,0.0,0.5
167,223.84,0.0,0.5
168,223.69,0.0,0.5
169,224.06,0.0,0.5
170,224.24,0.0,0.5
171,224.6,0.0,0.5
172,224.26,0.0,0.5
173,224.15,0.0,0.5
174,224.0,0.0,0.5
175,224.0,0.0,0.5
176,224.0,0.0,0.5
177,224.0,0.0,0.5
178,224.0,0.0,0.5
179,225.0,0.0,0.5
180,225.0,0.0,0.5
181,224.0,0.0,0.5
182,225.29,0.0,0.5
183,225.64,0.0,0.5
184,225.56,0.0,0.5
185,226.33,0.0,0.5
186,226.76,0.0,0.5
187,226.95,0.0,0.5
188,226.78,0.0,0.5
189,226.64,0.0,0.5
190,226.35,0.0,0.5
191,226.14,0.0,0.5
192,226.35,0.0,0.5
193,226.61,0.0,0.5
194,226.7,0.0,0.5
195,226.71,0.0,0.5
196,227.15,0.0,0.5
197,226.89,0.0,0.5
198,226.53,0.0,0.5
199,226.45,0.0,0.5
200,226.08,0.0,0.5
201,224.54,0.0,0.5
202,225.38,0.0,0.5
203,225.11,0.0,0.5
204,225.22,0.0,0.5
205,223.99,0.0,0.5
206,223.64,0.0,0.5
207,224.0,0.0,0.5
208,224.0,0.0,0.5
209,223.0,0.0,0.5
210,223.0,0.0,0.5
211,223.0,0.0,0.5
212,222.0,0.0,0.5
213,222.0,0.0,0.5
214,222.0,0.0,0.5
215,222.0,0.0,0.5
216,221.0,0.0,0.5
217,221.0,0.0,0.5
218,221.0,0.0,0.5
219,221.0,0.0,0.5
220,221.0,0.0,0.5
221,220.0,0.0,0.5
222,221.0,0.0,0.5
223,220.0,0.0,0.5
224,220.0,0.0,0.5
225,220.0,0.0,0.5
226,221.0,0.0,0.5
227,220.0,0.0,0.5
228,220.57,0.0,0.5
229,220.86,0.0,0.5
230,220.92,0.0,0.5
231,220.5,0.0,0.5
232,220.32,0.0,0.5
233,220.88,0.0,0.5
234,220.36,0.0,0.5
235,219.98,0.0,0.5
236,220.15,0.0,0.5
237,220.83,0.0,0.5
238,220.16,0.0,0.5
239,220.61,0.0,0.5
240,219.66,0.0,0.5
241,220.46,0.0,0.5
242,220.73,0.0,0.5
243,220.0,0.0,0.5
244,219.86,0.0,0.5
245,219.6,0.0,0.5
246,219.9,0.0,0.5
247,219.67,0.0,0.5
248,219.1,0.0,0.5
249,219.71,0.0,0.5
250,219.35,0.0,0.5
251,219.07,0.0,0.5
252,219.28,0.0,0.5
253,218.97,0.0,0.5
254,218.43,0.0,0.5
255,218.74,0.0,0.5
256,219.48,0.0,0.5
257,218.23,0.0,0.5
258,217.84,0.0,0.5
259,218.46,0.0,0.5
260,218.35,0.0,0.5
261,218.02,0.0,0.5
262,218.28,0.0,0.5
263,217.75,0.0,0.5
264,217.46,0.0,0.5
265,218.27,0.0,0.5
266,217.53,0.0,0.5
267,217.16,0.0,0.5
268,217.89,0.0,0.5
269,217.8,0.0,0.5
270,217.58,0.0,0.5
271,217.52,0.0,0.5
272,218.05,0.0,0.5
273,217.73,0.0,0.5
274,217.62,0.0,0.5
275,218.4,0.0,0.5
276,217.99,0.0,0.5
277,217.9,0.0,0.5
278,218.31,0.0,0.5
279,218.93,0.0,0.5
280,218.0,0.0,0.5
281,219.0,0.0,0.5
282,218.0,0.0,0.5
283,218.0,0.0,0.5
284,218.0,0.0,0.5
285,218.0,0.0,0.5
286,219.0,0.0,0.5
287,219.0,0.0,0.5
288,218.0,0.0,0.5
289,218.0,0.0,0.5
290,219.0,0.0,0.5
291,219.0,0.0,0.5
292,219.0,0.0,0.5
293,219.0,0.0,0.5
294,219.0,0.0,0.5
295,219.0,0.0,0.5
296,219.0,0.0,0.5
297,219.0,0.0,0.5
298,219.0,0.0,0.5
299,219.0,0.0,0.5
300,220.0,0.0,0.5
301,220.0,0.0,0.5
302,220.0,0.0,0.5
303,220.0,0.0,0.5
304,220.0,0.0,0.5
305,220.0,0.0,0.5
306,220.84,0.0,0.5
307,220.41,0.0,0.5
308,220.98,0.0,0.5
309,220.79,0.0,0.5
310,220.76,0.0,0.5
311,221.2,0.0,0.5
312,221.8,0.0,0.5
313,221.31,0.0,0.5
314,221.23,0.0,0.5
315,221.34,0.0,0.5
316,221.88,0.0,0.5
317,222.18,0.0,0.5
318,221.83,0.0,0.5
319,221.38,0.0,0.5
320,221.9,0.0,0.5
321,222.37,0.0,0.5
322,222.01,0.0,0.5
323,222.79,0.0,0.5
324,222.83,0.0,0.5
325,222.39,0.0,0.5
326,222.68,0.0,0.5
327,223.28,0.0,0.5
328,222.78,0.0,0.5
329,222.94,0.0,0.5
330,223.44,0.0,0.5
331,223.03,0.0,0.5
332,223.09,0.0,0.5
333,223.0,0.0,0.5
334,223.0,0.0,0.5
335,223.0,0.0,0.5
336,223.0,0.0,0.5
337,223.0,0.0,0.5
338,223.0,0.0,0.5
339,223.0,0.0,0.5
340,224.0,0.0,0.5
341,224.0,0.0,0.5
342,223.0,0.0,0.5
343,224.0,0.0,0.5
344,224.0,0.0,0.5
345,224.0,0.0,0.5
346,224.0,0.0,0.5
347,224.7,0.0,0.5
348,225.01,0.0,0.5
349,225.11,0.0,0.5
350,225.18,0.0,0.5
351,224.77,0.0,0.5
352,225.17,0.0,0.5
353,225.25,0.0,0.5
354,224.68,0.0,0.5
355,224.41,0.0,0.5
356,224.09,0.0,0.5
357,224.31,0.0,0.5
358,224.92,0.0,0.5
359,223.92,0.0,0.5
360,223.94,0.0,0.5
361,223.46,0.0,0.5
362,223.54,0.0,0.5
363,223.84,0.0,0.5
364,223.47,0.0,0.5
365,223.0,0.0,0.5
366,223.0,0.0,0.5
367,222.0,0.0,0.5
368,222.0,0.0,0.5
369,222.0,0.0,0.5
370,222.0,0.0,0.5
371,222.0,0.0,0.5
372,222.0,0.0,0.5
373,221.0,0.0,0.5
374,222.0,0.0,0.5
375,222.0,0.0,0.5
376,222.0,0.0,0.5
377,221.0,0.0,0.5
378,221.0,0.0,0.5
379,222.0,0.0,0.5
380,221.0,0.0,0.5
381,222.46,0.0,0.5
382,222.12,0.0,0.5
383,222.33,0.0,0.5
384,223.33,0.0,0.5
385,223.17,0.0,0.5
386,222.67,0.0,0.5
387,223.42,0.0,0.5
388,223.52,0.0,0.958369
389,222.99,0.0,0.958369
390,222.89,0.0,0.958369
391,223.21,0.0,0.958369
392,223.6,0.0,0.958369
393,223.02,0.0,0.958369
394,223.3,0.0,0.958369
395,223.46,0.0,0.958369
396,223.31,0.0,0.958369
397,222.6,0.0,0.958369
398,222.37,0.0,0.958369
399,222.69,0.0,0.958369
400,223.28,0.0,0.958369
401,222.7,0.0,0.958369
402,222.77,0.0,0.958369
403,222.55,0.0,0.958369
404,222.77,0.0,0.958369
405,222.68,0.0,0.958369
406,222.46,0.0,0.958369
407,222.09,0.0,0.958369
408,221.0,0.0,0.958369
409,221.0,0.0,0.958369
410,221.0,0.0,0.958369
411,222.0,0.0,0.958369
